date,avg_price,CPI,consumer_price_growth_rate,food_non_alcoholic_beverages,Liquor_tobacco,clothes_shoes,housing_water_electricity_fuel,household_goods_housekeeping_services,sanitation,traffic,communication,entertainment_culture,education,food_accommodation,other_goods_services,033_Production_per_cultivation_area,031_Production_per_cultivation_area,055_Production_per_cultivation_area,054_Production_per_cultivation_area,02_Production_per_cultivation_area,061_Production_per_cultivation_area,063_Production_per_cultivation_area,041_Production_per_cultivation_area,043_Production_per_cultivation_area,domestic_oil,international_oil,export,import
2014-06-17,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41791,682.04,130189,39431742
2014-06-18,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41791,681.27,130189,39431742
2014-06-19,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41791,684.9,130189,39431742
2014-06-20,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41791,687,130189,39431742
2014-06-23,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41791,680.89,130189,39431742
2014-06-24,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41791,679.19,130189,39431742
2014-06-25,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41791,681.93,130189,39431742
2014-06-26,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41791,679.44,130189,39431742
2014-06-27,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41791,676.4,130189,39431742
2014-06-30,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41791,672.31,130189,39431742
2014-07-01,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,670.59,93402,56468872
2014-07-02,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,664.92,93402,56468872
2014-07-03,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,660.94,93402,56468872
2014-07-04,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,0,93402,56468872
2014-07-07,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,656.99,93402,56468872
2014-07-08,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,656.81,93402,56468872
2014-07-09,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,650.6,93402,56468872
2014-07-10,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,655.32,93402,56468872
2014-07-11,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,641.76,93402,56468872
2014-07-14,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,646.14,93402,56468872
2014-07-15,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,640.37,93402,56468872
2014-07-16,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,651.62,93402,56468872
2014-07-17,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,670.28,93402,56468872
2014-07-18,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,667.88,93402,56468872
2014-07-21,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,678.85,93402,56468872
2014-07-22,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,674.85,93402,56468872
2014-07-23,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,664.57,93402,56468872
2014-07-24,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,656.65,93402,56468872
2014-07-25,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,660.12,93402,56468872
2014-07-28,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,658.29,93402,56468872
2014-07-29,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,651.09,93402,56468872
2014-07-30,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,646.27,93402,56468872
2014-07-31,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41821,632.48,93402,56468872
2014-08-04,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,639.07,233056,15581555
2014-08-05,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,631.93,233056,15581555
2014-08-06,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,628.94,233056,15581555
2014-08-07,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,633.26,233056,15581555
2014-08-08,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,635.34,233056,15581555
2014-08-11,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,639.99,233056,15581555
2014-08-12,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,631.19,233056,15581555
2014-08-13,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,631.2,233056,15581555
2014-08-14,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,618.08,233056,15581555
2014-08-18,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,621.51,233056,15581555
2014-08-19,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,604.79,233056,15581555
2014-08-20,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,615.15,233056,15581555
2014-08-21,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,603.35,233056,15581555
2014-08-22,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,601.36,233056,15581555
2014-08-25,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,598.61,233056,15581555
2014-08-26,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,602.53,233056,15581555
2014-08-27,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,601.12,233056,15581555
2014-08-28,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,603.39,233056,15581555
2014-08-29,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41852,611.79,233056,15581555
2014-09-01,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,0,101902,41652437
2014-09-02,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,592.56,101902,41652437
2014-09-03,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,610.31,101902,41652437
2014-09-04,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,605.31,101902,41652437
2014-09-05,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,597.35,101902,41652437
2014-09-11,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,598.25,101902,41652437
2014-09-12,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,600.33,101902,41652437
2014-09-15,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,606.67,101902,41652437
2014-09-17,42600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,614.8,101902,41652437
2014-09-18,42500,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,605.25,101902,41652437
2014-09-19,42400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,605.37,101902,41652437
2014-09-22,42400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,601.5,101902,41652437
2014-09-23,42400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,599.34,101902,41652437
2014-09-24,42400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,608.28,101902,41652437
2014-09-25,42400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,605.17,101902,41652437
2014-09-26,42400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,613.42,101902,41652437
2014-09-29,42400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,620.23,101902,41652437
2014-09-30,42400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,602.4,101902,41652437
2014-10-01,42150,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,601.9,149781,32360197
2014-10-02,41950,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,0,149781,32360197
2014-10-06,41850,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,602.95,149781,32360197
2014-10-07,41650,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,597.81,149781,32360197
2014-10-08,41650,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,585.69,149781,32360197
2014-10-10,41600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,578.83,149781,32360197
2014-10-13,41600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,577.58,149781,32360197
2014-10-14,41600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,550.33,149781,32360197
2014-10-15,41600,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,547.05,149781,32360197
2014-10-16,41400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,554.4,149781,32360197
2014-10-17,41400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,551.67,149781,32360197
2014-10-20,41400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,546.17,149781,32360197
2014-10-21,41400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,552.33,149781,32360197
2014-10-22,41400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,534.06,149781,32360197
2014-10-23,41400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,544.06,149781,32360197
2014-10-24,41400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,537.77,149781,32360197
2014-10-27,41400,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,539.69,149781,32360197
2014-10-28,41300,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,539.06,149781,32360197
2014-10-29,41300,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,543.19,149781,32360197
2014-10-30,41300,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,534.22,149781,32360197
2014-10-31,41300,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41640,533.94,149781,32360197
2014-11-03,41800,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41944,524.65,113184,80522368
2014-11-04,41800,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41944,521.98,113184,80522368
2014-11-05,41800,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41944,534.43,113184,80522368
2014-11-06,41800,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41944,528.61,113184,80522368
2014-11-07,41800,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41944,538.78,113184,80522368
2014-11-10,41800,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41944,531.87,113184,80522368
2014-11-11,41800,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41944,532,113184,80522368
2014-11-12,41800,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41944,529.1,113184,80522368
2014-11-13,41800,99.3,1.3,0.3,-0.1,4.0,2.9,2.1,0.7,-1.6,-0.1,0.4,1.5,1.4,3.1,7.87 ,5.50 ,5.54 ,5.91 ,5.57 ,5.22 ,2.30 ,6.14 ,18.81 ,41944,523.87,113184,80522368
